Master_Group_Code,item_code,bill_no,brcode,Tran_Type,d_date,year,month,monthnumber,Year_Month_Brcode,Tran_Month,Channel,qty,Disc_Amt,Net_Sales,Margin_Value,MRP_Value,Spl_disc_Amt,Tot_Disc_Amt,Cost_Value,Main_Category,pl_Flag
-,381807,614/2022/S/10287,614,Sales,2022-04-29T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,33.9,0.92,16.95,0.0,0.0,32.98,FMCG,OTHERS
GM0007,208772,614/2022/S/9091,614,Sales,2022-04-25T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.40,0.00,25.34,8.98,6.34,0.0,0.0,16.36,PHARMA,OTHERS
GM0007,228258,614/2022/S/9964,614,Sales,2022-04-28T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,38.30,344.73,49.82,383.04,0.0,38.3,294.91,PHARMA,OTHERS
-,305927,614/2022/S/4247,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,156.78,19.17,156.78,0.0,0.0,137.61,FMCG,OTHERS
GM0007,204009,614/2022/S/4233,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,67.36,606.2,97.0,67.36,0.0,67.36,509.20,PHARMA,OTHERS
GM0003,238265,614/2022/S/10120,614,Sales,2022-04-28T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,6.45,58.02,8.26,64.46,0.0,6.45,49.76,PHARMA,OTHERS
GM0004,329864,614/2022/S/3322,614,Sales,2022-04-10T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.40,0.00,55.2,13.48,13.80,0.0,0.0,41.72,PHARMA,OTHERS
GM0007,362166,614/2022/S/5176,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.33,4.25,38.23,6.12,8.50,0.01,4.26,32.11,PHARMA,OTHERS
-,266672,614/2022/S/5176,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,51.69,14.42,51.70,0.0,0.0,37.27,FMCG,OTHERS
GM0013,366165,614/2022/S/1506,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,84.75,31.36,84.75,0.0,0.0,53.39,FMCG,PL
GM0013,366169,614/2022/S/1506,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,50.85,18.83,50.85,0.0,0.0,32.03,FMCG,PL
GM0007,339222,614/2022/S/5176,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,15.68,141.15,22.59,156.83,0.0,15.68,118.57,PHARMA,OTHERS
GM0001,323760,614/2022/S/7331,614,Sales,2022-04-21T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,257.14,35.46,257.14,0.0,0.0,221.68,FMCG,OTHERS
GM0001,225548,614/2022/S/286,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,82.14,17.64,82.14,0.0,0.0,64.50,FMCG,OTHERS
GM0001,258738,614/2022/S/286,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,207.14,29.39,103.57,0.0,0.0,177.75,FMCG,OTHERS
GM0001,258738,614/2022/S/5178,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,103.57,13.34,103.57,0.0,0.0,90.23,FMCG,OTHERS
GM0003,237266,614/2022/S/5209,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,4.00,24.96,224.68,29.68,6.24,0.0,24.96,195.00,PHARMA,OTHERS
GM0013,262813,614/2022/S/1375,614,Sales,2022-04-04T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,150.0,62.78,150.00,0.0,0.0,87.22,FMCG,PL
GM0013,369589,614/2022/S/1375,614,Sales,2022-04-04T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,150.0,62.78,150.00,0.0,0.0,87.22,FMCG,PL
-,354697,614/2022/S/10084,614,Sales,2022-04-28T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,134.75,33.69,134.75,0.0,0.0,101.06,FMCG,OTHERS
-,378881,614/2022/S/1391,614,Sales,2022-04-04T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,295.76,73.94,295.76,0.0,0.0,221.82,FMCG,OTHERS
GM0007,213486,614/2022/S/8456,614,Sales,2022-04-24T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,133.2,30.02,26.64,0.01,0.01,103.18,PHARMA,OTHERS
GM0004,238578,614/2022/S/6164,614,Sales,2022-04-18T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,24.62,139.49,12.38,10.94,0.02,24.64,127.11,PHARMA,OTHERS
GM0004,238578,614/2022/S/8108,614,Sales,2022-04-23T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,16.46,148.1,22.03,10.97,0.03,16.490000000000002,126.08,PHARMA,OTHERS
GM0003,257879,614/2022/S/4361,614,Sales,2022-04-13T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,4.92,44.32,3.94,3.28,0.0,4.92,40.38,PHARMA,OTHERS
GM0003,260468,614/2022/S/1520,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,2.85,25.66,3.39,2.85,0.01,2.86,22.27,PHARMA,OTHERS
GM0007,228482,614/2022/S/491,614,Sales,2022-04-02T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,8.04,72.32,17.56,80.36,0.0,8.04,54.76,PHARMA,OTHERS
GM0007,263485,614/2022/S/5176,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,4.42,39.78,12.34,7.37,0.0,4.42,27.44,PHARMA,OTHERS
GM0007,343334,614/2022/S/2368,614,Sales,2022-04-07T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,96.43,27.03,96.43,0.0,0.0,69.40,PHARMA,OTHERS
GM0006,288367,614/2022/S/5178,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,154.02,1386.16,52.41,1540.18,0.0,154.02,1333.75,SURGICAL,OTHERS
GM0003,290823,614/2022/S/4361,614,Sales,2022-04-13T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,2.95,26.56,3.81,29.51,0.0,2.95,22.75,PHARMA,OTHERS
GM0007,350847,614/2022/S/1937,614,Sales,2022-04-06T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,48.21,14.46,48.21,0.0,0.0,33.75,PHARMA,OTHERS
-,203546,614/2022/S/10844,614,Sales,2022-04-30T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,54.02,6.06,54.02,0.0,0.0,47.96,FMCG,OTHERS
GM0007,208457,614/2022/S/10844,614,Sales,2022-04-30T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,69.82,21.36,69.82,0.0,0.0,48.46,PHARMA,OTHERS
GM0006,336051,614/2022/S/5176,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,29.66,266.95,220.75,296.61,0.0,29.66,46.20,SURGICAL,OTHERS
GM0013,355119,614/2022/S/5176,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,183.9,68.04,183.90,0.0,0.0,115.86,FMCG,PL
GM0003,203666,614/2022/S/3903,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,7.59,68.3,11.1,7.59,0.0,7.59,57.20,PHARMA,OTHERS
GM0003,207682,614/2022/S/6059,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,41.07,12.19,4.11,0.0,0.0,28.88,PHARMA,OTHERS
GM0007,264440,614/2022/S/10120,614,Sales,2022-04-28T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,3.60,32.4,8.47,36.00,0.0,3.6,23.93,PHARMA,OTHERS
GM0004,299098,614/2022/S/5176,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,2.76,24.83,6.78,1.84,0.0,2.76,18.05,PHARMA,OTHERS
GM0005,313349,614/2022/S/1520,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.60,5.14,46.28,30.83,8.57,0.0,5.14,15.45,PHARMA,OTHERS
GM0005,313349,614/2022/S/8703,614,Sales,2022-04-24T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.20,0.00,17.14,11.99,8.57,0.0,0.0,5.15,PHARMA,OTHERS
GM0007,326887,614/2022/S/10120,614,Sales,2022-04-28T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,6.88,61.88,24.08,68.75,0.0,6.88,37.80,PHARMA,OTHERS
GM0007,384973,614/2022/S/491,614,Sales,2022-04-02T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,1.43,12.86,0.88,0.89,0.02,1.45,11.98,PHARMA,OTHERS
GM0001,250582,614/2022/S/6616,614,Sales,2022-04-19T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,83.93,9.54,83.93,0.0,0.0,74.39,FMCG,OTHERS
GM0001,253814,614/2022/S/6616,614,Sales,2022-04-19T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,7.55,76.37,1.98,83.93,0.0,7.55,74.39,FMCG,OTHERS
GM0001,236159,614/2022/S/7767,614,Sales,2022-04-22T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,598.21,82.51,598.21,0.0,0.0,515.70,FMCG,OTHERS
GM0001,236160,614/2022/S/9294,614,Sales,2022-04-26T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,559.32,51.31,559.32,0.0,0.0,508.01,FMCG,OTHERS
GM0001,331957,614/2022/S/6616,614,Sales,2022-04-19T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,10.00,61.43,7.39,35.71,0.0,10.0,54.04,FMCG,OTHERS
GM0010,341105,614/2022/S/8523,614,Sales,2022-04-24T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,133.93,69.95,133.93,0.0,0.0,63.98,FMCG,PL
GM0004,206115,614/2022/S/6196,614,Sales,2022-04-18T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,30.18,271.58,26.72,150.88,0.0,30.18,244.86,PHARMA,OTHERS
GM0007,244671,614/2022/S/1520,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,11.88,106.88,17.1,11.88,0.0,11.88,89.78,PHARMA,OTHERS
GM0007,245760,614/2022/S/4363,614,Sales,2022-04-13T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,16.95,152.51,23.49,8.47,0.0,16.95,129.02,PHARMA,OTHERS
GM0003,326558,614/2022/S/9359,614,Sales,2022-04-26T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,45.98,413.84,33.27,45.98,0.0,45.98,380.57,PHARMA,OTHERS
GM0007,329142,614/2022/S/4247,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,43.20,388.83,67.56,14.40,0.03,43.230000000000004,321.27,PHARMA,OTHERS
GM0007,338929,614/2022/S/4361,614,Sales,2022-04-13T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,10.48,94.35,14.68,6.99,0.0,10.48,79.67,PHARMA,OTHERS
GM0007,339164,614/2022/S/1309,614,Sales,2022-04-04T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,19.34,174.1,27.66,12.90,0.0,19.34,146.45,PHARMA,OTHERS
GM0007,348805,614/2022/S/745,614,Sales,2022-04-03T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,9.28,83.54,11.48,3.10,0.03,9.309999999999999,72.06,PHARMA,OTHERS
GM0007,349408,614/2022/S/1309,614,Sales,2022-04-04T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,18.39,165.52,22.79,12.26,0.02,18.41,142.73,PHARMA,OTHERS
GM0007,362885,614/2022/S/4361,614,Sales,2022-04-13T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,13.06,117.52,19.36,8.71,0.0,13.06,98.16,PHARMA,OTHERS
GM0007,363261,614/2022/S/745,614,Sales,2022-04-03T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,22.23,200.07,40.44,7.41,0.03,22.26,159.63,PHARMA,OTHERS
GM0007,369636,614/2022/S/8108,614,Sales,2022-04-23T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,6.87,61.87,8.86,4.58,0.0,6.87,53.01,PHARMA,OTHERS
GM0007,377969,614/2022/S/4361,614,Sales,2022-04-13T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,14.73,132.59,18.27,14.73,0.0,14.73,114.32,PHARMA,OTHERS
GM0007,384418,614/2022/S/4247,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,24.46,220.16,31.55,8.15,0.0,24.46,188.61,PHARMA,OTHERS
GM0007,385835,614/2022/S/4363,614,Sales,2022-04-13T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,14.73,132.59,18.99,14.73,0.0,14.73,113.60,PHARMA,OTHERS
GM0013,349625,614/2022/S/491,614,Sales,2022-04-02T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,228.0,83.6,228.00,0.0,0.0,144.40,FMCG,PL
GM0007,359123,614/2022/S/4361,614,Sales,2022-04-13T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,10.71,96.43,13.3,10.71,0.0,10.71,83.13,PHARMA,OTHERS
GM0003,212187,614/2022/S/10844,614,Sales,2022-04-30T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,119.64,27.39,119.64,0.0,0.0,92.25,PHARMA,OTHERS
GM0001,208487,614/2022/S/10035,614,Sales,2022-04-28T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,16.95,2.01,16.95,0.0,0.0,14.95,FMCG,OTHERS
GM0001,292823,614/2022/S/1765,614,Sales,2022-04-06T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,0.00,101.69,10.89,33.90,0.0,0.0,90.80,FMCG,OTHERS
GM0001,311969,614/2022/S/10120,614,Sales,2022-04-28T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,16.95,2.7,16.95,0.0,0.0,14.25,FMCG,OTHERS
GM0001,255248,614/2022/S/5139,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,16.95,8.26,16.95,0.0,0.0,8.69,FMCG,OTHERS
-,304671,614/2022/S/2585,614,Sales,2022-04-08T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,72.03,9.94,72.03,0.0,0.0,62.09,FMCG,OTHERS
GM0006,223158,614/2022/S/9088,614,Sales,2022-04-25T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,8.04,5.64,8.04,0.0,0.0,2.40,SURGICAL,OTHERS
GM0013,334568,614/2022/S/9294,614,Sales,2022-04-26T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,1070.54,214.11,1070.54,0.0,0.0,856.43,FMCG,PL
GM0001,249791,614/2022/S/1506,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,44.64,3.35,44.64,0.0,0.0,41.29,FMCG,OTHERS
GM0001,249791,614/2022/S/3579,614,Sales,2022-04-11T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,44.64,6.53,44.64,0.0,0.0,38.11,FMCG,OTHERS
GM0001,249795,614/2022/S/10334,614,Sales,2022-04-29T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,35.71,6.6,35.71,0.0,0.0,29.11,FMCG,OTHERS
GM0001,272040,614/2022/S/2697,614,Sales,2022-04-08T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,58.04,9.68,58.04,0.0,0.0,48.36,FMCG,OTHERS
GM0007,378729,614/2022/S/9766,614,Sales,2022-04-27T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,20.59,185.34,26.04,20.59,0.0,20.59,159.30,PHARMA,OTHERS
GM0007,204106,614/2022/S/10120,614,Sales,2022-04-28T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,6.00,27.86,250.71,65.31,46.43,0.01,27.87,185.40,PHARMA,OTHERS
GM0003,204159,614/2022/S/959,614,Sales,2022-04-03T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,18.9,4.38,18.90,0.0,0.0,14.52,PHARMA,OTHERS
GM0003,227429,614/2022/S/3903,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,14.58,131.24,18.79,48.61,0.0,14.58,112.45,PHARMA,OTHERS
GM0007,229304,614/2022/S/5176,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,17.28,155.55,23.89,17.28,0.01,17.290000000000003,131.66,PHARMA,OTHERS
GM0004,212619,614/2022/S/4233,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,10.39,93.52,13.4,17.32,0.0,10.39,80.12,PHARMA,OTHERS
GM0001,205441,614/2022/S/5176,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,6.36,57.2,-1.25,63.56,0.0,6.36,58.45,FMCG,OTHERS
GM0001,237366,614/2022/S/5176,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,14.66,131.95,-2.88,146.61,0.0,14.66,134.83,FMCG,OTHERS
GM0003,243122,614/2022/S/5176,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,3.89,34.99,5.61,2.59,0.02,3.91,29.39,PHARMA,OTHERS
GM0003,330609,614/2022/S/491,614,Sales,2022-04-02T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.67,4.58,41.2,6.6,2.29,0.0,4.58,34.60,PHARMA,OTHERS
GM0003,249171,614/2022/S/4247,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,3.28,29.52,6.34,32.80,0.0,3.28,23.18,PHARMA,OTHERS
GM0012,362548,614/2022/S/6059,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,107.14,44.08,107.14,0.0,0.0,63.06,FMCG,PL
GM0012,362551,614/2022/S/6059,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,107.14,44.08,107.14,0.0,0.0,63.06,FMCG,PL
GM0007,224260,614/2022/S/491,614,Sales,2022-04-02T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,4.82,43.39,6.84,4.82,0.0,4.82,36.55,PHARMA,OTHERS
GM0003,200712,614/2022/S/10035,614,Sales,2022-04-28T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,16.52,148.66,26.28,165.18,0.0,16.52,122.38,PHARMA,OTHERS
GM0003,203270,614/2022/S/3965,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,9.29,83.57,18.83,92.86,0.0,9.29,64.74,PHARMA,OTHERS
GM0003,213696,614/2022/S/8174,614,Sales,2022-04-23T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,45.76,411.86,13.81,457.63,0.0,45.76,398.05,PHARMA,OTHERS
GM0007,225045,614/2022/S/4361,614,Sales,2022-04-13T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,19.11,171.96,24.62,19.11,0.0,19.11,147.34,PHARMA,OTHERS
GM0003,236741,614/2022/S/9294,614,Sales,2022-04-26T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,47.54,15.2,47.54,0.0,0.0,32.35,PHARMA,OTHERS
GM0003,248279,614/2022/S/7339,614,Sales,2022-04-21T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,40.76,10.56,2.04,0.0,0.0,30.20,PHARMA,OTHERS
GM0003,310522,614/2022/S/8108,614,Sales,2022-04-23T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,6.94,62.46,12.06,1.74,0.04,6.98,50.40,PHARMA,OTHERS
GM0007,352308,614/2022/S/6322,614,Sales,2022-04-18T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,17.83,160.43,34.25,17.83,0.01,17.84,126.18,PHARMA,OTHERS
GM0001,270291,614/2022/S/8774,614,Sales,2022-04-25T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,15.0,1.5,15.00,0.0,0.0,13.50,FMCG,OTHERS
GM0001,295373,614/2022/S/3713,614,Sales,2022-04-11T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,84.75,16.11,84.75,0.0,0.0,68.64,FMCG,OTHERS
-,224247,614/2022/S/10120,614,Sales,2022-04-28T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,33.04,10.58,33.04,0.0,0.0,22.46,FMCG,OTHERS
GM0007,245990,614/2022/S/4399,614,Sales,2022-04-13T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.50,0.00,101.12,23.15,20.22,0.0,0.0,77.97,PHARMA,OTHERS
GM0001,285028,614/2022/S/8774,614,Sales,2022-04-25T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,33.9,8.48,33.90,0.0,0.0,25.42,FMCG,OTHERS
GM0001,299744,614/2022/S/2302,614,Sales,2022-04-07T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,50.85,12.72,25.42,0.0,0.0,38.13,FMCG,OTHERS
GM0013,349629,614/2022/S/1391,614,Sales,2022-04-04T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,228.0,83.6,228.00,0.0,0.0,144.40,FMCG,PL
GM0013,357233,614/2022/S/4796,614,Sales,2022-04-14T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,120.0,44.0,120.00,0.0,0.0,76.00,FMCG,PL
-,376362,614/2022/S/1391,614,Sales,2022-04-04T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,5.00,0.00,211.86,52.97,42.37,0.01,0.01,158.90,FMCG,OTHERS
GM0004,204113,614/2022/S/449,614,Sales,2022-04-02T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,4.00,0.00,17.31,2.75,0.62,0.06,0.06,14.56,PHARMA,OTHERS
GM0005,220420,614/2022/S/4796,614,Sales,2022-04-14T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.25,0.00,42.86,38.96,42.86,0.0,0.0,3.90,PHARMA,OTHERS
GM0003,231328,614/2022/S/8648,614,Sales,2022-04-24T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,20.88,187.89,26.88,6.96,0.03,20.91,161.01,PHARMA,OTHERS
GM0007,243162,614/2022/S/4247,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,28.53,256.77,41.07,9.51,0.03,28.560000000000002,215.70,PHARMA,OTHERS
GM0003,305443,614/2022/S/745,614,Sales,2022-04-03T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,28.68,258.12,34.08,9.56,0.03,28.71,224.04,PHARMA,OTHERS
GM0003,313711,614/2022/S/4247,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,16.33,146.97,24.35,8.17,0.0,16.33,122.62,PHARMA,OTHERS
GM0007,316884,614/2022/S/4796,614,Sales,2022-04-14T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.25,0.00,34.6,27.35,34.60,0.0,0.0,7.25,PHARMA,OTHERS
GM0007,343933,614/2022/S/491,614,Sales,2022-04-02T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,4.98,44.79,3.78,1.66,0.03,5.010000000000001,41.01,PHARMA,OTHERS
GM0007,355401,614/2022/S/2311,614,Sales,2022-04-07T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,154.65,37.71,5.16,0.0,0.0,116.94,PHARMA,OTHERS
GM0007,389368,614/2022/S/8648,614,Sales,2022-04-24T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,60.26,542.37,74.73,26.79,0.05,60.309999999999995,467.64,PHARMA,OTHERS
GM0003,208523,614/2022/S/5209,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,4.00,55.75,501.72,88.71,18.58,0.0,55.75,413.01,PHARMA,OTHERS
GM0003,241069,614/2022/S/449,614,Sales,2022-04-02T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,166.07,40.52,11.07,0.0,0.0,125.55,PHARMA,OTHERS
GM0005,286659,614/2022/S/1520,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.60,6.11,54.96,38.12,10.18,0.01,6.12,16.84,PHARMA,OTHERS
GM0007,321896,614/2022/S/491,614,Sales,2022-04-02T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.67,7.20,64.81,11.84,7.20,0.01,7.21,52.97,PHARMA,OTHERS
GM0003,327375,614/2022/S/6164,614,Sales,2022-04-18T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,19.95,113.07,10.5,8.87,0.02,19.97,102.57,PHARMA,OTHERS
